title,artist,lyrics
"Será Que Foi Saudade","Zezé Di Camargo & Luciano","Diga logo o que te trouxe aqui
Fala, que eu tô louco pra saber
O que fez você mudar tão de repente
O que te fez pensar na gente
Por que voltou aqui?

Fala que você não me esqueceu
(Fala que você não me esqueceu)
Que a solidão não doeu só em mim
O que fez você mudar seu pensamento
O que tocou seu sentimento
Por que voltou aqui?

Eu não posso acreditar nessa mudança
Onde a fera vira santa
E quer voltar pra mim

Será que foi saudade
Que te machucou por dentro
Que te fez por um momento
Entender de solidão?
Será que foi saudade
Que te fez quebrar a cara?
Sou doença que não sara
Dentro do seu coração

Fala que você não me esqueceu
(Fala que você não me esqueceu)
Que a solidão não doeu só em mim
O que fez você mudar seu pensamento
O que tocou seu sentimento
Por que voltou aqui?

Eu não posso acreditar nessa mudança
Onde a fera vira santa
E quer voltar pra mim

Será que foi saudade
Que te machucou por dentro
Que te fez por um momento
Entender de solidão?
Será que foi saudade
Que te fez quebrar a cara?
Sou doença que não sara
Dentro do seu coração

Será que foi saudade
Que te machucou por dentro
Que te fez por um momento
Entender de solidão?
Será que foi saudade
Que te fez quebrar a cara?
Sou doença que não sara
Dentro do seu coração

Será que foi saudade
Que te machucou por dentro
Que te fez por um momento
Entender de solidão?
Será que foi saudade
Que te fez quebrar a cara?
Sou doença que não sara
Dentro do seu coração"
"Vem Neném","Harmonia Do Samba","Me chama
Vem neném, vem neném
Ai neném, ô neném
Vem neném, ai neném
Vem neném, ai neném
Ai neném, ô neném
Ai neném, ai ai
Vem neném, ai neném
Ai neném

Neném
Olha que te quero comigo
Mas sei que estou na tua gatinha, coisinha
Te quero bem, te quero bem

Neném, deixa de besteira, bobeira
Pois de qualquer maneira
A vida é tão passageira
Por isso vem, por isso vem

Vem neném, neném vem neném neném vem neném neném vem
Vem neném, neném vem neném neném vem neném neném vem

Eu sei que deste jeito esta coisa acontece comigo
Sua timidez que me faz te amar
Pra ficar seguro você me oferece um abrigo
Pois o teu encanto que me convêm

Vem neném, neném vem, neném neném, vem neném neném, vem
Vem neném, neném vem, neném neném, vem neném neném, vem

É o Harmonia do Samba mais uma vez

Neném
Olha"
"Popozuda Rock ‘n Roll","DeFalla","Vai, popozuda, vai descendo até o chão
Requebrando na batida do Miami pancadão
Eu tenho a força, cavaleiro de Jedi
Então vem, popozuda, vai, vai, vai

Vai, popozuda, vai, po-popozuda
Vai, popozuda, requebra legal
Vai, popozuda, vai, po-popozuda
Vai, popozuda, libera geral

É popozuda pra lá, é popozuda pra cá
É popozuda de Ipanema, é popozuda do Irajá
Eu tenho a força, cavaleiro de Jedi
Então vem popozuda, vai vai vai

Vai, popozuda, vai, po-popozuda
Vai, popozuda, requebra legal
Vai, popozuda, vai, po-popozuda
Vai, popozuda!

Vai, popozuda, vai, po-popozuda
Vai, popozuda, requebra legal
Vai, popozuda, vai, po-popozuda
Vai, popozuda, libera geral

Vai, popozuda, po-po-po-popozuda
Vai, popozuda!
Po-po-po-po-po-po (vai, vai)
Po-po-po-po-po-po-popozuda
Vai, vai, vai, vai!
Po-po-po-po-po-popozuda!"
"Banho de chuveiro","Terra Samba","Intro: G E7 Am D7

G E7 Am D7 G E7 Am D7 G E7
Quero te dar um banho, quero te dar um banho dechuveiro
Am D7 G E7 Am D7 G E7 Am
Agora estou lavando o seu cabelo, deixando o saboneteescorrega..a..ar
D7 G E7 Am D7 G E7
O samba quando é bom, bom, bom, a gente pode fazer no banheiro
Am D7 G E7 Am D7 G E7 Am D7
Cantando até debaixo do chuveiro, fazendo o corpo todo delirar
G E7 Am D7
Pegue no joelhinho, com muito carinho
G E7 Am D7
Vai subindo a mão, que emoção
G E7 Am D7 G E7 Am D7
Agora esfregue atrás, isso aqui tá bom dema..a..ais
G E7 Am D7
Pegue no joelhinho, com muito carinho
G E7 Am D7
Vai subindo a mão, que emoção
G E7 Am D7 G E7 Am D7
Agora esfregue atrás, isso aqui tá bom demais
G E7 Am D7 G E7
É o verão amor que mexe com minha cabeça
Am D7 G E7 am D7 G E7 Am
Provoca todo esse calor, levanta logo o meu astra..a..al
D7 G E7 Am D7 G E7
Eu quero uma pequena, uma loirinha geladinha
Am D7 G E7 Am D7 G E7 Am D7
Pra baixar essa quenturinha, que mexeu com minha pressão
G D7 G E7
Vem de bandinha, vem, se ligue e entre nesse samba
Am D7 G E7 Am D7 G E7 Am D7
Venha quebrar com o Terra Samba num banho que eu vou teensina..a..ar
G E7 Am D7 G E7
Vem de bandinha, se ligue e entre nesse samba
Am D7 G E7 Am D7 G"
"Como Vai Você","Daniela Mercury","Como vai você?
Eu preciso saber da sua vida
Peça alguém pra me contar sobre o seu dia
Anoiteceu e eu preciso só saber

Como vai você?
Que já modificou a minha vida
Razão de minha paz já esquecida
Nem sei se gosto mais de mim ou de você

Vem que a sede de te amar me faz melhor
Eu quero amanhecer ao seu redor
Preciso tanto me fazer feliz

Vem que o tempo pode afastar nos dois
Não deixe tanta vida pra depois
Eu só preciso saber...
Como vai você?"
"Meu querubim","Os Travessos","Sempre quando a noite vem
Meu pensamento vai te procurar
É eu preciso te encontrar
Meu grande amor
Tô sozinho sem ninguém
Sem amigos pra desabafar
Essa solidão vai me matar

Volta pra mim
Não dá mais pra fingir que eu não ligo
Não faz assim
Pois você é tudo o que eu preciso

Volta pra mim
Troco seu perdão por um castigo
Meu querubim
Anjo bom me dá o seu amor

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade

Sempre quando a noite vem
Meu pensamento vai te procurar
É eu preciso te encontrar
Meu grande amor
Tô sozinho sem ninguém
Sem amigos pra desabafar
Essa solidão vai me matar

Volta pra mim
Não dá mais pra fingir que eu não ligo
Não faz assim
Pois você é tudo o que eu preciso

Volta pra mim
Troco seu perdão por um castigo
Meu querubim
Anjo bom me dá o seu amor

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade

Quero sorrir
E o meu sorriso não existe
Quero explodir
Essa vontade de viver
Quero chorar
Lágrimas de felicidade
Quero sonhar
Um amor de verdade"
"Chega de sofrer","Pique novo","Há tempo você não me liga
Nem prá me dizer
Como vai você
Nem uma carta não manda
Parece querer me evitar...

Da última vez
Que nós dois conversamos
Você falou prá mim
Que não podia se apaixonar
Que seu coração tinha dono
Mas você se envolveu
Eu pergunto a você
Como vai ficar o meu?

Chega de sofrer
Chega de chorar
Com certeza aqui sozinho
Eu não vou ficar
Chega de sofrer
Chega de chorar
Vou achar um novo amor
Prá gente se amar...(2x)

(Repetir a Letra)"
"O Mapa da Mina","Rumbora","O mapa da minha mina tá no sul
Mas ela só me estiga, estiga, estiga
Já tô ficando liso, leso e louco
Mas ela nem me liga, liga, liga

E eu...
Passo os dias viajando
Minhas chances terminando
Paciência no xadrez
Espero a minha vez
E aí quando ela for só minha
Vô pro mato ou viro um pescador
Não quero mas nada da vida
Só quero teu amor


O mapa da minha mina tá no sul
Mas ela só me estiga, estiga, estiga
Se dela um dia eu ouvir um i love you
Não quero mas nada da vida, vida, vida

Porque eu...
Passo os dias viajando
Minhas chances terminando
Esqueço e conto até três
E espero a minha vez

E aí quando ela for só minha
Vô pro mato ou viro um pescador
Não quero mas nada da vida
Só quero meu amor

A dor que mói meu peito vem do sul
Mas ela nem se liga, liga, liga
Se ela descobrir o que eu faço
Talvez seja minha saída, ida, ida

Porque eu...
Passo os dias viajando
Minhas chances terminando
Paciência no xadrez
Espero a minha vez

E aí quando ela for só minha
Vô pro mato ou viro pescador
Não quero mas nada da vida
Só quero meu amor

Só quero meu amor
Só quero meu amor (nara nara nara nara nara nara naaaraa)
Só quero meu amor (nara nara nara nara nara nara naaaraa)
Só quero meu amor (nara nara nara nara nara nara naaaraa)
Só quero meu amor (nara nara nara nara nara nara naaaraa)"
"Vê se volta comigo","Cleiton e Camargo","Só consigo acalmar o meu corpo
Sentindo suas mãos
O desejo em mim pega fogo
Explodem em mil paixões

A saudade que mora em meu peito
Tá chorando e outra vez te chama
Tô morrendo de amor
Por alguém que já não me ama

Nossos sonhos nos cantos da casa
Jogados pelo chão (pelo chão)
São lembranças de amor que não passam
De uma recordação

Seu perfume ainda dorme comigo
Na solidão da nossa cama
Tô morrendo de amor
Por alguém que já não me ama

Tá difícil viver sem tocar em você
E me achar n'outro amor, não consigo
Tá difícil assim você longe de mim
Meu amor, vê se volta comigo

Nossos sonhos nos cantos da casa
Jogados pelo chão (pelo chão)
São lembranças de amor que não passam
De uma recordação

Seu perfume ainda dorme comigo
Na solidão da nossa cama
Tô morrendo de amor
Por alguém que já não me ama

Tá difícil viver sem tocar em você
E me achar n'outro amor, não consigo
Tá difícil assim você longe de mim
Meu amor, vê se volta comigo

Tá difícil viver sem tocar em você
E me achar n'outro amor, não consigo
Tá difícil assim você longe de mim
Meu amor, vê se volta comigo

Tá difícil viver sem tocar em você
E me achar n'outro amor, não consigo
Tá difícil assim você longe de mim
Meu amor, vê se volta comigo

Tá difícil viver sem tocar em você
E me achar n'outro amor, não consigo
Tá difícil assim você longe de mim"
"Dizem que a felicidade","Art popular","Dizem que a felicidade é um momento Eeia eia
Que se encontra em um sorriso em um desejo Eeia eia
É estar em uma festa
É viver o que nos resta
É dizer pro mundo inteiro que acerta,
É o amor

Dizem que a felicidade é uma rosa Eeia eia
Que é linda porque é tímida e dengosa Eeia eia
É sambar com um bolero
É viver tudo que eu quero
É dizer pro mundo inteiro que te amo, te quero!
Uma namorada vestida de noiva

Beijo de criança, olha que esperança
Menina de trança, faça essa razão emocionar
Estrela cadente, caia de repente
Traga aqui pra Terra, a felicidade
Toda em pedacinho
Que uma brisa de verão espalhará
Ela espalhará.......ela espalhará
Ela espalhará..... .ela espalhará"
"Santa Helena","Daniela Mercury","Intro: G Cm G C Cm

G C
Saiu na quarta feira, é sexta e não chegou
G C
Já faz uma centena que o meu olho te espiou
G C
É luz de seis e meia, a noite anunciou
G C
O brilho das estrelas e você não voltou
D Em
Corri festa de largo, fitei braço e rezei
D Em G
Lacei a fé no espaço mas eu não avistei ninguém
C G C
OH ! Santa Helena ( uu ) OH ! Santa Helena
G C
Saiu na quarta-feira com meus beijos de amor
G C
Deixou uma incerteza num bilhete sem cor
D Em
Botei na prateleira o orgulho e a razão
D Em
Consultei rezadeira, me guiei por intuição
G C G C
E ninguém ninguém .... OH ! Santa Helena ( uuu ) OH ! SantaHelena
Cm
OH ! Santa Helena ( santa, que santa, que santa )
G
É luz de seis e meia a noite anunciou
Cm
O brilho das estrelas e você não voltou
D Em
Botei na prateleira o orgulho e a razão
D Em
Consultei rezadeira, me guiei por intuição
G
E ninguém, ninguém, ninguém
C Cm
OH ! Santa Helena ( santa, que santa, que santa )
G C Cm
OH ! Santa Helena ( santa, que santa, que santa )
G C Cm G"
"40 graus","Twister","Yeah yeah
Nada mal

A cada dia a cada vez
Que eu te vejo ali no play
Eu fico tonto eu fico mal
É claro que nada é igual

Como se eu andasse no Sol sem chapéu
Como se meus dedos tocassem o inferno e o céu
Por trás do meu óculos Ray-Ban
Eu te vejo todas as manhãs

Todas as manhãs
Todas as manhãs

Meu amor esse amor
Dá quarenta graus de febre
Queima pra valer
Queima pra valer

É assim como o Sol
Derretendo toda a neve
Dentro de você
Dentro de você

Queria tanto poder perguntar
Mas a resposta sua resposta
Qual será?
Se eu fico mudo eu mesmo digo não

Meu amor esse amor
Dá quarenta graus de febre
Queima pra valer
Queima pra valer

É assim como o Sol
Derretendo toda a neve
Dentro de você
Dentro de você

Ok, ok
Só mais uma vez

Ando assim até o fim da street
E você me olha mais sweet
Os seus olhos são quase um mar
Que eu queria tanto mergulhar

Sei que isso é um drama
Que estou exagerando
Mas não é assim que age
Quem tem esses anos?

Até eu ter coragem de dizer
Que eu quero
Que eu quero você
Que eu quero você que eu quero você

Meu amor esse amor
Dá quarenta graus de febre
Queima pra valer
Queima pra valer

É assim como o Sol
Derretendo toda a neve
Dentro de você
Dentro de você

Meu amor esse amor
Dá quarenta graus de febre
Queima pra valer
Queima pra valer

É assim como o Sol
Derretendo toda a neve
Dentro de você
Dentro de você

Mas a resposta não sei qual será
Queria perguntar"
"Depois","Pato Fu","Não foi dessa vez
Mas pode ter certeza
Mal posso esperar
Pra fugir da tristeza

Amanhã talvez
Vai ser um carnaval
Vão falar de mim
Pro bem ou pro mal

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Juntei passos, palavras
Não era bem o momento
Finge não querer nada
Tem hora que não me aguento

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Prometo, juro, garanto
Vou resolver tudo isso
Assim que tiver coragem
E mais nenhum compromisso

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso"
"Você Chegou","LS JACK","Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou

Você sorriu, mas não deixou
Eu terminar
Quis dizer que era você
Que vim procurar

Nem a rosa que comprei
Te fez parar
Mas só o beijo que eu roubei
Fez você me olhar

Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou

Você sorriu, mas não deixou
Eu terminar
Quis dizer que era você
Que vim procurar

Nem a rosa que comprei
Te fez parar
Mas só o beijo que eu roubei
Fez você me olhar

Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou

Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou

Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou

Lembra então daquela vez que te vi
Caminhando sob o Sol de manhã
Tudo que eu sempre quis, tava ali
E você chegou"
"Hoje a noite não tem luar","Legião Urbana","Ela passou do meu lado
Oi, amor. - eu lhe falei
Você está tão sozinha
Ela então sorriu pra mim

Foi assim que a conheci
Naquele dia junto ao mar
As ondas vinham beijar a praia
O sol brilhava de tanta emoção
Um rosto lindo como o verão
E um beijo aconteceu

Nos encontramos à noite
Passeamos por aí
E num lugar escondido
Outro beijo lhe pedi

Lua de prata no céu
O brilho das estrelas no chão
Tenho certeza que não sonhava
A noite linda continuava
E a voz tão doce que me falava
O mundo pertence a nós!

E hoje a noite não tem luar
E eu estou sem ela
Já não sei onde procurar
Não sei onde ela está

Hoje a noite não tem luar
E eu estou sem ela
Já não sei onde procurar
Onde está meu amor?"
"Primavera","Los hermanos","Primavera se foi e com ela meu amor
Quem me dera poder consertar tudo que eu fiz
O perfume que andava com o vento pelo ar
Primavera soprando prum caminho mais feliz
Mais feliz, pois a rosa que se esconde
No cabelo mais bonito, é um grito
Quase um mito, uma prova de amor

Primavera se foi e com ela essa dor
Se alojou no meu peito devagar
A certeza do amor não me deixa nunca mais
Primavera brilhando em seu olhar
E o olhar que eu guardo na lembrança
Ainda traz a esperança
De te ter ao meu ladinho
Numa próxima estação

Primavera se foi e com ela meu amor
Quem me dera poder consertar tudo que eu fiz
O perfume que andava com o vento pelo ar
Primavera soprando prum caminho mais feliz
Mais feliz, mais feliz"
"Tudo que vai","Capital Inicial","Hoje é o dia
E eu quase posso tocar o silêncio
A casa vazia
Só as coisas que você não quis
Me fazem companhia
Eu fico à vontade com a sua ausência
Eu já me acostumei a esquecer

Tudo que vai
Deixa o gosto, deixa as fotos
Quanto tempo faz
Deixa os dedos, deixa a memória
Eu nem me lembro

Salas e quartos
Somem sem deixar vestígio
Seu rosto em pedaços
Misturado com o que não sobrou
Do que eu sentia
Eu lembro dos filmes que eu nunca vi
Passando sem parar em algum lugar

Tudo que vai
Deixa o gosto, deixa as fotos
Quanto tempo faz
Deixa os dedos, deixa a memória
Eu nem me lembro mais

Fica o gosto, ficam as fotos
Quanto tempo faz
Ficam os dedos, fica a memória
Eu nem me lembro mais

Quanto tempo
Eu já nem sei mais o que é meu
Nem quando, nem onde

Tudo que vai
Deixa o gosto, deixa as fotos
Quanto tempo faz
Deixa os dedos, deixa a memória
Eu nem me lembro mais

Fica o gosto, ficam as fotos
Quanto tempo faz
Ficam os dedos, fica a memória
Eu nem me lembro mais

Eu nem me lembro mais
Eu nem me lembro mais
Eu nem me lembro mais
Eu nem me lembro mais"
"Da Boca Pra Fora","Zezé Di Camargo & Luciano","Pode tudo se perder
Posso até enlouquecer
Coração explodir dentro do peito

Que não vai ter outra vez
Esgotou-se a sensatez
É adeus acabou não tem mais jeito

Pode o mundo cair sobre mim
E a minha vida virar tempestade
Praga de amor, qualquer coisa assim
Você pra mim não vai ser nem saudade

Da boca pra fora
A gente diz tudo que quer
Só não diz a uma mulher
Que ela é caso passado

Da boca pra fora
Coração sabe mentir
Só não aprendeu abrir mão de você do meu lado"
"Desafio","Belo","Já virou desafio
Me apossar do teu corpo
Teu olhar é tão frio
Só me deixa nervoso

Sensação de vazio
Nesse quarto sombrio
Quando olho seu rosto

Sou um bicho no cio
Tão carente na cama
Chega a dar calafrio
Esqueceu que me ama

Virou desafio
Nesse quarto sombrio
Acabar com esse drama

Amor, senta aqui no meu colo
Dessa vez eu imploro, eu imploro
Amor, faz as pazes comigo
Nosso amor é tão lindo, é tão lindo

Amor, senta aqui no meu colo
Dessa vez eu imploro, eu imploro
Amor, faz as pazes comigo
Nosso amor é tão lindo, é tão lindo

Sou um bicho no cio
Tão carente na cama
Chega a dar calafrio
Esqueceu que me ama

Já virou desafio
Nesse quarto sombrio
Acabar com esse drama

Amor, senta aqui no meu colo
Dessa vez eu imploro, eu imploro
Amor, faz as pazes comigo
Nosso amor é tão lindo, é tão lindo

Amor, senta aqui no meu colo (senta aqui no meu colo)
Dessa vez eu imploro, eu imploro
Amor, faz as pazes comigo (faz as pazes comigo)
Nosso amor é tão lindo, é tão lindo

Amor, senta aqui no meu colo (senta no meu colo)
Dessa vez eu imploro, eu imploro
Amor, faz as pazes comigo
Nosso amor é tão lindo, é tão lindo"
"Tua Boca","Belo","Mel, tua boca tem o mel
E melhor sabor não há
Que loucura te beijar

Céu, tua boca tem o céu
Infinito no prazer
Toda vez que amo você

Meu amor, as palavras que me diz
Eu preciso sempre ouvir
Pra poder viver feliz
O teu sorriso tem a luz da sedução
Faz maior essa paixão
No encontro com você

Mel, tua boca tem o mel
E melhor sabor não há
Que loucura te beijar

Céu, tua boca tem o céu
Infinito no prazer
Toda vez que amo você

Meu amor, as palavras que me diz
Eu preciso sempre ouvir
Pra poder viver feliz
A tua boca nem parece que é real
Tem os lábios que eu sonhei
Beijar do jeito que eu beijei

Que eu beijei
Mel"
"Cordeirinho","Os Morenos","Não vou negar
Que eu faço jus à fama de ser mulherengo
Mas todo homem um dia tem que encontrar seu dengo
E o meu denguinho, minha lindinha é você
Sabe por quê?

Você tira onda no meu coração
Você deita e rola na minha paixão
Em suas mãos me sinto como um cordeirinho
Fico manhoso quando você me faz um carinho
Sou dominado e amarrado em teu prazer

Eu nego pros amigos quando dizem que eu estou apaixonado
Mas veem nos meus olhos
Nasce um brilho diferente quando eu vou te ver
Não dá pra negar, eu amo você
Não dá pra negar, eu amo você (Te amo demais)

Te amo , te amo demais, meu bem
Gostoso é saber que você gosta assim de mim também
Te amo , te amo demais, meu bem
Gostoso é saber que você gosta assim de mim também"
"Amor Selvagem","Zezé Di Camargo & Luciano","Amor selvagem
Vejo em seu olhar
Me dá vontade de te domar

Fera no cio
Posso farejar
Seu corpo quente
Querendo amar

Quando a gente se ama
Explode uma louca paixão
Basta um beijo na boca
Pra incendiar o coração

Quando a gente se ama
Tudo pode acontecer
O meu amor se derrama
Pra saciar o teu prazer

Só assim é que eu
Me sinto domador
Da loucura do desejo
Desse amor

Fera no cio
Posso farejar
Seu corpo quente
Querendo amar

Quando a gente se ama
Explode uma louca paixão
Basta um beijo na boca
Pra incendiar o coração

Quando a gente se ama
Tudo pode acontecer
O meu amor se derrama
Pra saciar o teu prazer

Só assim é que eu
Me sinto domador
Da loucura do desejo
Desse amor

Da loucura do desejo
Desse amor"
"Tic bom","Bom Balanço","Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!

-Cante o tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
-Cante o tic bom
Prá ficar legal!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!

Se você quer provar
Samba aí, samba aí
Prá ver no que dá
Pode vir, pode vir
Sou o que faltava
Vem dançar o tic bom
Prá ficar tudo azul...(2x)

-Vem dançar comigo!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
-Vem pro tic bom
Prá ficar legal
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!

Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!

Você que tá no carro
Tá ouvindo essa canção
Você que tá no trampo
Do outro lado do balcão
Você que tá na praia
Vê se larga a maresia
E vem dançar o tic bom...(2x)

-Quem que dançar tic bom?
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
-Vem pro tic bom
Prá ficar legal
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!

Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!
Bate na palma
Prá saber que cê tá aí!

Se você quer provar
Samba aí, samba aí
Prá ver no que dá
Pode vir, pode vir
Sou o que faltava
Vem dançar o tic bom
Prá ficar tudo azul...(2x)

-Quem quer tic bom?
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
-Vem pro tic bom maravilhoso!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!
Tic-tic bom
Tic bom tic bom!

Bate na palma
Prá saber que cê tá aí!...(12)"
